amount,hour,day_of_week,is_foreign,prev_transactions,is_fraud
642.3882309569374,14,6,0,13,0
1192.5041814061394,17,6,0,9,0
1991.4731696505949,23,2,0,37,0
871.0892970334511,22,6,0,39,0
1841.4621101564605,11,2,1,26,0
690.6886630092076,22,4,0,23,0
110.41068114304679,20,4,0,15,0
409.27997063048934,7,6,0,9,0
837.9715915120407,1,0,0,26,0
440.0502222605435,1,2,0,6,0
1.4538493982928196,4,2,1,27,0
1830.088073957307,0,1,1,25,0
1687.914943050627,21,0,0,17,0
1484.8421707424072,3,0,1,12,0
336.4613766964112,5,5,1,7,0
241.60678884376213,22,4,0,26,0
136.14189419529393,12,5,0,13,0
1448.3343483570695,18,0,0,40,0
1857.6871134150826,10,6,0,43,0
861.641106005161,12,1,0,5,0
239.16220332010028,7,6,0,19,0
1025.273248643481,6,6,0,27,0
698.3149830098016,12,0,1,22,0
750.2750237756454,0,5,1,11,0
1243.0399176872588,5,3,0,23,0
1437.7175084111425,6,6,1,43,0
222.09659414744854,15,6,1,21,0
72.14487138214629,14,3,0,25,0
1988.666275068744,19,1,0,21,0
466.2239694821881,1,4,0,6,0
108.60721929200969,22,2,0,14,0
380.560782862744,15,0,0,47,0
78.87673485057998,16,5,0,29,0
784.2299783397261,23,4,0,3,0
1605.0011671181971,14,5,0,5,0
683.1476550656835,2,4,1,47,0
888.9226303498548,3,0,1,46,0
1351.49796036131,11,2,1,1,0
1018.2792460696905,4,0,1,30,0
1723.0299263566271,16,2,1,23,0
1732.2053144164672,5,5,0,34,0
20.81148028681613,9,1,1,46,0
1556.314566659915,21,2,1,30,0
922.0064668831061,17,4,0,24,0
1977.6922420660223,9,1,0,7,0
966.9809196749949,5,5,0,11,0
1973.8049948312066,23,3,0,1,0
1509.3841530502675,5,1,0,14,0
497.96116434199934,19,2,0,39,0
1077.2515635946284,14,1,1,31,0
1984.279143317687,3,5,0,10,0
1715.2036848960954,15,1,0,16,0
195.636420688651,21,5,0,20,0
1413.037621623182,23,3,1,21,0
691.8135921557553,7,2,1,32,0
14.957541498815887,6,6,0,28,0
807.5584570849721,18,4,0,14,0
470.27408902821765,16,1,0,20,0
1637.9196717704226,20,6,1,1,0
675.3238870826852,12,0,1,41,0
1655.2198642136805,14,4,1,37,0
2.195279730755822,1,1,0,2,0
616.3304809022122,9,4,0,24,0
483.0892634012161,12,6,0,12,0
467.90115477615336,17,0,1,23,0
137.30505291115992,22,4,0,30,0
375.0614165505929,10,6,1,14,0
1111.5435902013542,12,4,1,5,0
583.4307846026512,18,0,1,40,0
835.3721698759667,23,0,0,9,0
754.3568938140298,23,0,0,8,0
1751.9339450747893,21,3,1,49,0
1810.6926990220204,4,5,1,40,0
986.4209863400642,2,5,0,49,0
660.9817446808933,18,6,1,40,0
214.4946073007249,22,0,0,4,0
1906.8523558848078,12,6,0,44,0
121.3936628556946,4,5,0,43,0
596.0029048589926,11,4,1,40,0
596.8343361388384,13,0,0,18,0
641.4821709942896,5,1,0,19,0
329.40939970154614,21,0,0,32,0
1566.5397004164706,8,0,0,42,0
245.87322607001244,16,5,1,36,0
1270.1784116471724,7,6,0,30,0
248.5682073849291,12,2,1,38,0
142.00073954832015,4,4,1,12,0
1818.949577868067,21,5,1,37,0
381.06740387109267,21,6,1,44,0
1642.679058964849,16,6,0,5,0
1089.7171113431646,2,4,0,46,0
156.63518269793045,5,6,0,7,0
1910.940934684697,13,1,0,42,0
494.67537281679313,14,3,0,9,0
1719.4310453598605,13,2,0,40,0
338.4512015633438,10,1,1,3,0
1708.031821401564,10,1,1,13,0
27.444396997682677,8,4,0,3,0
1024.049132682392,5,2,0,23,0
1539.115716263692,14,4,0,46,0
1869.6562394680739,11,3,0,20,0
1818.4950702767676,5,6,1,9,0
1639.4301142257423,0,4,0,45,0
1776.4945079729468,15,0,0,24,0
399.2401519883159,19,4,0,5,0
569.0844071277457,14,6,0,15,0
578.648081317196,1,0,0,43,0
754.7308080723959,16,1,0,27,0
787.2480200999922,2,3,0,35,0
1089.5660939846964,2,6,0,32,0
320.59964696951636,4,5,0,29,0
1382.8020809081927,16,0,0,35,0
335.9655120697085,22,3,1,24,0
621.3066557269905,16,4,0,12,0
1007.186916081702,19,5,0,38,0
1593.0846824854311,5,4,0,14,0
1479.198997244216,0,6,0,37,0
1291.423178464634,6,1,0,29,0
312.39074789976013,14,6,0,13,0
1094.54364588554,6,6,0,49,0
175.80555709797102,18,6,0,3,0
755.3489904165049,19,4,0,0,0
827.6195440496284,21,0,0,2,0
80.5830674520619,10,1,1,44,0
548.7022108404736,22,3,0,49,0
1911.3432850657123,13,1,0,35,0
1907.3115830515494,12,3,0,3,0
705.3017814508261,19,2,0,42,0
87.15711778769979,8,0,1,13,0
359.0107837170349,8,0,0,24,0
785.0433690736468,15,3,1,38,0
1895.6116162404903,11,4,0,2,0
283.25692801083267,9,5,0,6,0
1527.2681714927562,5,4,0,7,0
218.25639621000946,17,2,1,43,0
1962.5338972051625,1,3,0,6,0
763.8513817191608,19,2,0,47,0
1550.693843259213,8,3,0,24,0
685.8395745394525,18,2,0,16,0
1255.7100854404587,5,3,1,25,0
384.8401533953334,1,0,0,3,0
292.8960175746281,14,2,0,48,0
1876.1902149966945,16,2,0,17,0
1835.3769085309625,15,3,0,3,0
1775.0504114855519,20,1,0,16,0
1251.2414668830204,7,1,0,46,0
1616.7281542213402,9,0,0,16,0
139.00483688583844,9,4,0,44,0
670.2432947394676,17,4,1,24,0
628.0925463895553,9,0,0,2,0
1271.654998583274,8,4,0,11,0
712.5595891678104,23,5,0,26,0
297.8650565057179,18,5,0,16,0
1193.337683751674,0,5,0,21,0
1628.9534574174938,3,6,1,38,0
764.8648654254864,23,6,0,38,0
999.7478563228873,2,5,0,42,1
394.1797064283333,9,3,0,47,0
475.72912703359856,11,1,0,35,0
600.4952883960779,17,0,0,15,0
1285.947345942112,22,3,1,36,0
1202.2900235909003,19,5,1,28,0
1392.4636432725113,5,0,0,13,0
725.6414670784948,20,1,0,6,0
1648.1713061080766,1,4,0,40,0
408.9712346503648,9,3,0,27,0
938.6124542887898,1,1,0,12,0
1602.0765043613192,8,0,0,15,0
361.1371368175059,9,2,1,20,0
220.6163643678251,1,3,0,3,0
1767.4842514082916,7,6,0,38,0
686.5163958556326,23,0,0,34,0
1368.056379693155,16,0,1,14,0
51.67185992361302,16,6,0,25,0
1380.4037299304898,3,1,0,45,0
632.8865217823941,17,0,0,6,0
112.42596632129604,11,3,1,17,0
1220.015710334686,16,5,0,24,0
482.36682833027334,8,6,0,36,0
774.2276768617081,18,3,1,20,0
162.08104376074067,13,6,0,7,0
295.1793389387957,13,0,0,19,0
596.6564937561917,16,1,0,17,0
180.42924161975412,1,3,0,18,0
1821.7417031079442,7,2,0,2,0
13.088039324772858,4,5,1,37,0
968.2365775097585,6,6,0,17,0
247.37166880697035,21,4,1,26,0
616.0504998664192,15,1,1,14,0
1852.1930600767128,15,1,1,45,0
324.2274119946997,16,4,0,20,0
1931.698807116947,21,4,0,21,0
412.382959601854,6,3,1,7,0
1483.3906508251923,19,0,1,10,0
1093.8078525297262,7,0,1,42,0
1769.0729764659216,7,2,0,11,0
1108.4325177507587,22,5,0,47,0
1069.583879093461,10,6,1,38,0
391.72054273643136,14,0,1,26,0
333.2924947412658,17,2,0,34,0
1833.061813079913,5,2,0,1,0
656.3485595012181,21,1,0,34,0
744.7924276708289,11,1,0,30,0
1519.8874931983485,14,5,1,7,0
678.3081413631919,22,3,0,19,0
1904.1728308313666,5,4,0,7,0
1476.1176102286017,17,4,1,3,0
1195.2610559042666,23,5,0,30,0
1761.9094259289602,19,2,1,31,0
100.16221079061602,8,5,1,12,0
514.8683216862282,7,4,1,21,0
930.607632107599,13,2,0,25,0
454.73010040357053,18,4,0,16,0
1488.0664694170018,18,3,0,28,0
1838.4968540763966,7,1,0,26,0
848.1164697419159,1,1,0,21,0
684.923067623678,3,2,0,17,0
1923.139913542995,5,5,0,4,0
890.2600132222541,2,4,0,11,0
978.6077524981172,2,0,1,1,0
703.9480948114689,18,3,1,41,0
1819.1873975512647,10,4,0,6,0
1138.3420110804198,9,6,1,46,0
1524.5869997761076,11,0,0,25,0
1623.801629983422,13,3,1,38,0
684.3562347925991,17,3,0,14,0
867.9549683094397,23,1,0,47,0
1697.095077038123,8,2,0,32,0
727.1474479999447,14,4,0,46,0
1588.0763317702508,23,3,0,2,0
1882.0436528262999,2,4,0,41,0
1246.797535762946,22,3,0,47,0
1483.5129476163258,10,5,0,1,0
1610.3895267702287,9,1,0,16,0
1690.2342581443884,17,2,0,0,0
790.7116223757351,3,0,0,35,0
103.47565489282034,12,0,0,42,0
804.3506662022423,5,5,1,16,0
1347.8387033383954,20,6,0,1,0
901.2504211758047,12,1,1,32,0
1498.1773385699366,19,3,0,28,0
714.607876507859,4,1,1,5,0
1269.853538066955,19,2,0,42,0
373.6531899030952,13,0,0,35,0
1498.9895038532688,12,4,0,23,0
1091.8462416572386,13,0,0,10,0
408.92471270465455,7,6,0,4,0
584.5304358221167,15,6,1,29,0
1497.4688084550828,12,6,1,9,0
965.7198700873798,23,6,0,36,0
432.84684934575137,14,2,1,26,0
1934.5751095502249,18,3,1,26,0
1430.534914613959,0,1,0,23,0
1914.3125302470526,21,0,1,2,0
854.7829856753261,1,6,0,37,0
950.7255810427492,17,0,0,25,0
1796.0124771538533,18,6,0,44,0
1050.5736311505239,7,4,1,47,0
1414.8505448994288,2,1,0,38,0
505.0935821135644,22,4,0,17,0
894.0062109365784,13,4,0,2,0
247.77628175489986,8,6,0,37,0
412.75409171804637,7,3,0,41,0
2.8858871199945426,16,0,0,47,0
1137.288552741321,2,5,0,24,1
1954.5903625306817,22,1,0,12,0
485.46503657838787,23,3,0,24,0
1326.9581082984998,15,5,1,23,0
1678.3602979004236,9,3,1,40,0
1101.7702580138919,20,6,0,15,0
307.1358556678284,9,6,0,42,0
1456.5047582349966,23,3,1,40,0
1200.9025687890664,5,2,0,41,0
1462.7699281054029,21,2,1,10,0
1539.7234990913173,16,3,0,20,0
1950.8453250018053,15,2,0,30,0
1147.5529967733933,14,1,0,14,0
683.940584268513,21,0,0,44,0
1297.2806492435739,13,5,0,48,0
137.81297777600963,3,6,0,35,0
1794.897239324851,3,1,1,42,0
239.64264166505538,1,0,0,0,0
656.3578329337507,10,2,0,27,0
1631.6750158716156,3,5,0,32,0
1195.027444283093,20,1,0,2,0
787.8774050346067,20,4,0,14,0
947.3978830906678,15,6,0,32,0
1709.2402390111586,20,3,0,31,0
680.6687677337244,3,6,0,22,0
1739.4297199395305,0,0,0,25,0
177.1807275224063,23,0,1,47,0
1553.820075980053,18,4,1,16,0
1695.247718476418,1,4,1,8,0
364.45348802184014,8,3,1,4,0
861.2627182120286,22,2,0,28,0
331.83404955264757,12,6,1,5,0
1413.5016538594414,17,1,0,46,0
1071.1601883552519,15,1,0,40,0
1271.0113700699337,15,1,0,34,0
393.77744694546607,9,2,1,20,0
424.2799782427866,8,6,0,44,0
83.95315369430283,10,6,0,44,0
644.8130028562638,3,3,1,22,0
1119.9295780060163,9,1,0,34,0
1716.0118930806602,2,0,0,45,0
1334.1879674699028,5,0,0,1,0
871.3572504761031,2,0,1,41,0
1906.2871086738814,8,4,1,8,0
1260.6666458937675,1,4,1,12,1
1860.4002405222375,17,2,0,42,0
1055.6483585710591,7,1,0,33,0
518.5496453114861,21,4,0,15,0
106.60054604307925,7,0,0,4,0
1452.443618116217,14,4,0,0,0
243.48469301306272,12,6,0,39,0
606.2474814156624,6,0,1,21,0
1065.4093448599108,18,1,1,47,0
1129.2687589717157,7,6,0,45,0
1201.565810777285,9,2,0,25,0
333.3444053690516,16,3,0,33,0
760.0950722384758,0,3,0,49,0
1234.7712600068164,12,6,0,20,0
1939.6679104029356,12,0,0,6,0
1455.5346442616776,23,4,1,24,0
1845.2849104308216,15,4,0,11,0
1524.66190457004,8,0,0,30,0
1183.8422208159084,9,1,1,46,0
384.85471490355275,5,6,1,26,0
1333.7046181331336,4,0,0,21,0
1247.1357523538543,1,1,1,33,0
1205.3358717440756,10,2,0,16,0
980.0819501084933,8,2,1,10,0
1057.784551374562,5,6,0,28,0
669.55061170909,7,0,0,33,0
1039.106072591964,8,2,1,36,0
395.914255451278,8,4,0,48,0
1610.5436203233933,7,1,0,47,0
372.3681324427169,11,3,1,25,0
170.84761348904337,7,3,0,44,0
873.0558066879576,2,2,0,44,0
1316.9565715726176,12,1,1,44,0
875.9959330421492,18,4,1,31,0
504.798877042279,3,3,1,36,1
1116.784196596991,16,4,1,4,0
694.6576684889877,15,4,1,19,0
1865.8025125631395,3,3,1,6,0
1845.3676340675406,17,3,0,42,0
1005.2412681242188,13,2,0,22,0
656.4401040424988,1,6,0,0,0
1474.5276954993215,12,1,0,38,0
74.38917402265021,20,0,0,2,0
950.0632430812589,19,1,1,44,0
673.3104651463967,16,0,0,2,0
1841.1512343200068,14,3,1,5,0
24.9940515180924,19,4,0,30,0
1106.07693656098,4,1,0,26,0
1481.5864985521853,6,4,0,28,0
970.5509570605584,17,1,1,14,0
171.7206572952806,23,6,0,35,0
1944.9503186657764,10,5,0,4,0
1036.5028523208198,17,1,0,2,0
1228.7583023937036,4,4,0,24,0
473.98295563230715,12,5,0,31,0
967.5126721285009,17,2,0,20,0
858.8698344246855,1,6,1,47,0
150.7167881619655,19,3,0,16,0
213.21454674138698,3,2,0,8,0
1675.1075667179302,12,2,1,25,0
480.4000844609739,23,1,1,21,0
390.72158472576245,15,3,1,40,0
1010.3179910490284,5,6,0,45,0
1537.7255155936634,7,5,1,22,0
124.83109063939685,15,1,0,10,0
1154.0390313568735,12,0,0,9,0
239.30167523830616,22,1,0,22,0
73.88564060041129,3,5,0,4,0
106.43516037227256,1,4,0,25,0
1668.4940523086743,8,6,1,3,0
236.82699477249506,17,6,1,42,0
91.2575774601716,16,1,1,26,0
876.3618743986816,7,0,0,37,0
1688.1429504121074,14,1,1,33,0
525.5543446021146,8,5,0,2,0
844.0035224343069,16,6,0,49,0
80.8051425949387,22,0,1,31,0
898.7079497556168,1,3,1,25,0
1155.6485481936302,5,5,0,17,0
1142.2432004505374,4,6,0,6,0
665.520957656556,16,1,0,44,0
631.7508281456079,1,6,1,12,0
214.14061425425916,17,0,1,5,0
734.2298429718905,9,5,0,34,0
199.88984307705636,9,3,0,30,0
1533.4252934793913,5,4,0,41,0
1932.5823211986235,11,2,0,36,0
1230.1479911181686,1,0,0,42,1
1730.2771276514122,12,4,0,3,0
1201.9835065298987,19,3,1,41,0
1402.030528790516,15,4,0,3,0
571.1263995581477,9,1,0,44,0
1261.9100699250687,20,2,1,7,0
911.843449330315,1,0,0,37,0
964.5526622140881,1,5,1,10,0
1515.7953441899408,22,6,0,1,0
564.554792838906,6,3,0,17,0
636.7611837773452,5,2,0,17,0
1849.3589404661448,0,3,0,21,0
113.39236540709352,11,6,1,11,0
971.7829625282674,12,4,0,16,0
1825.6888000153156,11,3,1,16,0
1221.1156526284958,18,3,1,35,0
1093.2677413500521,8,4,0,28,0
500.23861427948106,9,4,1,48,0
687.2077026398321,16,6,0,15,0
1704.2447831935813,17,2,0,40,0
1118.8770454051478,7,0,1,10,0
1029.969645319803,6,4,0,43,0
200.05984736651783,8,2,1,42,0
792.3865466154239,3,6,1,44,1
1927.4066921854112,11,3,1,21,0
754.5953484063964,14,3,1,29,0
1206.8229111369092,14,5,0,7,0
160.35043130138268,3,1,0,45,0
1366.54545716037,3,4,0,17,0
1865.2008507032158,22,6,1,45,0
1151.754840741842,0,2,0,15,0
253.10452942844572,11,5,1,46,0
1163.86133341948,1,2,1,19,0
646.8155043800718,1,0,0,38,1
813.4266566114633,16,5,0,7,0
1759.7956581349943,6,6,0,29,0
1297.7172237613715,5,2,1,37,0
1798.5985876601158,11,4,1,28,0
1247.387117183427,18,2,0,12,0
263.44465603764365,0,1,1,16,0
620.0737304992731,20,3,0,39,0
404.38810155666135,13,3,0,42,0
1817.7441689360078,3,5,0,16,0
1521.0397345076778,4,2,0,8,0
1353.1203394511022,0,2,0,1,0
602.6316729436118,0,2,1,41,0
368.90549932837683,20,2,1,23,0
1513.1457248898348,5,1,0,20,0
948.8417338122803,4,4,1,45,0
452.3533147491076,1,1,0,1,0
1233.6273343523849,20,6,1,4,0
81.6273704247655,4,6,0,16,0
653.0143380023787,8,1,0,23,0
937.6454321876781,18,1,0,7,0
296.7687098847023,20,3,1,29,0
1969.3243007040883,14,6,0,49,0
418.9856318146389,12,1,0,21,0
261.5759069564878,11,2,0,23,0
407.8662128999059,4,1,0,25,0
1538.3532051862887,1,2,0,7,0
851.5858128844138,3,5,0,11,0
1131.2664635653234,17,6,0,13,0
42.99730481573513,20,4,0,29,0
69.8281858380558,9,3,0,34,0
892.2052741042053,12,4,0,30,0
1633.4938311600454,11,5,0,27,0
1770.5925185364229,1,4,0,45,0
174.3264286236848,14,3,0,26,0
1077.1878410999445,13,2,0,35,0
1299.944425373118,22,5,0,0,1
776.5575360413749,21,5,0,40,0
1659.3020970253087,7,2,0,13,0
268.257613144473,14,2,0,9,0
1870.8535848459296,12,3,0,49,0
1503.095211745074,7,6,0,41,0
1882.7274511810165,20,1,0,6,0
1616.2237949153653,4,6,0,39,1
727.4444600668546,21,0,0,13,0
1876.4241638769201,13,1,0,35,0
551.8579858420478,0,6,1,26,0
665.0128716014034,12,1,0,10,0
1401.9160275854788,7,4,0,41,0
1902.1243099494118,4,0,0,48,1
1858.8775642144585,21,2,0,36,0
410.4000157033628,8,1,0,41,0
1596.1980724032287,12,6,0,9,0
1477.35356074053,2,3,1,6,0
128.52531795094214,17,1,1,16,0
775.0590592792037,9,2,0,11,0
1868.989255236063,22,6,0,36,1
609.6763582837068,5,1,0,36,0
1965.910812229847,7,5,0,35,0
1285.9120495463758,23,4,0,6,0
1435.6346394292057,6,4,0,23,0
1953.2586569927034,20,1,0,33,0
755.0263631328197,17,4,0,0,0
1603.8784967371591,13,3,0,28,0
869.6273956456862,14,0,0,25,0
1739.1978099581445,9,1,1,9,0
362.13442508129503,20,3,1,0,0
1895.424667951495,11,5,1,44,0
438.3246451133485,6,3,0,16,0
653.1147934548821,6,3,0,40,0
1512.6282759794542,10,5,0,35,0
788.116527989248,12,2,0,8,0
1216.814542156127,14,1,0,38,0
889.7024286377875,17,1,0,22,0
1484.997504242474,6,1,0,28,0
457.4341734848531,5,0,0,1,0
117.85751648651714,22,3,0,17,0
600.5588655486595,10,1,0,27,0
949.143021071992,7,4,0,46,0
336.8720843331645,19,2,1,41,0
710.2397820231209,0,5,0,48,0
800.5660535688435,7,5,0,6,0
115.72629553285883,7,0,0,10,0
1167.0311891202248,18,6,1,6,0
1768.8025125146037,2,5,0,42,0
304.3340829931518,4,2,0,23,0
1196.0182187896264,2,6,0,14,0
1329.8136706167816,14,3,1,30,0
839.2500261581574,13,5,0,18,0
1402.4940771411757,20,6,0,9,0
822.052355438533,14,6,0,47,0
1009.7699386668924,23,5,1,7,0
15.698736064299531,16,4,0,0,0
1383.748508155243,17,3,0,1,0
1323.024015210504,1,1,0,28,0
77.76335377536277,11,2,0,41,0
737.1319646828711,15,5,0,9,0
1958.0846497425432,3,4,0,41,0
842.052388574665,1,2,1,8,0
1004.3888648585516,13,6,0,49,0
1819.9503861612775,10,0,0,30,0
1434.806489855647,12,4,0,31,0
1164.558192117323,6,6,0,1,0
1595.8115580008039,9,0,0,23,0
1728.8681666454906,23,5,0,36,0
914.3192554027964,0,4,0,42,0
950.7416214987389,20,1,0,5,0
772.7158203680198,3,6,1,7,0
1933.4455738969027,17,2,1,39,0
1394.6353423264104,5,2,0,24,0
167.3629093499365,1,6,0,41,0
1726.0562870027238,2,6,1,42,0
961.6393217316999,13,3,0,24,0
138.43905893855245,7,4,0,45,0
1099.8847930714587,15,4,0,10,0
834.9113936724284,18,6,0,34,0
1755.6210603203872,17,0,1,0,0
408.78521261516534,5,4,1,22,0
1653.1027543748737,13,2,0,2,0
1115.81969367972,2,4,0,40,0
110.16599612372463,15,3,0,0,0
1943.7187573496437,0,3,0,43,0
1025.7178729622967,11,6,0,11,0
582.4628316089334,13,2,1,37,0
939.3442771365269,18,2,0,39,0
1715.8577092514604,21,2,0,30,0
610.5013456457419,18,4,0,28,0
386.16011657691394,8,4,1,34,0
259.01342261483205,6,1,0,27,0
596.4209373820323,13,5,0,20,0
1560.3161259930469,4,6,0,10,0
943.7811040253281,17,5,1,25,0
455.73572578338644,8,0,0,10,0
333.2038142198886,20,4,1,4,0
666.1262235442479,6,1,0,6,0
1879.908821398532,8,1,0,30,0
686.7103984674587,3,3,1,38,0
1976.2600278333161,16,4,1,41,0
970.975681074947,11,1,0,7,0
359.1486726620116,5,3,0,26,0
1782.3890434952252,17,0,1,20,0
921.250390896519,7,3,0,29,0
1419.6330156655442,20,0,0,13,0
1967.4394548350942,14,5,0,0,0
101.30052528962803,2,5,0,44,0
194.2924250153467,1,2,1,23,0
1441.1930261840496,23,2,0,5,0
564.3681815876486,22,6,0,5,0
369.41849250324805,8,3,0,4,0
79.68439775963927,7,6,1,34,0
44.67157726041741,3,2,1,43,0
1549.196720636462,1,4,1,14,0
269.73242131173043,13,3,0,34,0
935.9735113263306,1,1,0,47,0
1212.1877335437866,1,4,1,49,0
857.2752493371237,21,6,1,40,0
55.18619802012998,6,3,1,7,0
1567.2195036732298,11,6,0,42,0
22.01593585876532,5,5,0,34,0
1524.0178988605905,17,0,1,4,0
1786.7156830824572,3,6,0,30,0
866.2470021932874,18,2,0,41,0
1071.5494037224987,12,2,0,30,0
954.4898018426899,19,2,0,36,0
779.0280286282542,20,3,1,7,0
1774.9616462053502,22,4,0,5,0
1787.973087829311,1,0,1,22,0
672.2969129184276,7,2,0,15,0
1230.5244382753813,18,4,1,43,0
1853.8882167295824,8,6,0,48,0
1924.1549393837618,3,1,1,7,0
1018.409121803673,15,5,0,3,0
906.1967857633692,18,1,0,31,0
558.109937541123,9,0,0,48,0
1917.7848745076296,5,2,1,2,0
286.48579464126186,15,1,0,49,0
1160.0793225194022,9,5,0,15,0
565.8179847697592,12,4,0,33,0
558.7375724052455,8,4,0,12,0
810.5322061650007,6,1,1,32,0
1997.5870786954933,3,6,0,21,0
110.8776473728043,18,6,0,30,0
1157.5050945888593,3,2,0,23,0
166.06174391251906,18,5,0,2,0
309.88713915104745,18,0,0,32,0
879.6863206040244,11,2,0,29,0
1098.4949393599009,3,3,0,25,1
518.3260243206835,3,1,0,33,0
633.597804617958,9,3,1,21,0
174.8470734916102,20,1,0,29,0
607.1363479046568,6,0,0,34,0
1933.1503203217076,4,2,0,24,0
1889.4700559632909,16,5,0,27,0
670.421701983833,17,6,0,32,0
1142.1370186212444,10,6,0,22,0
1819.2811868307776,14,2,1,25,0
13.361461459152453,20,1,1,8,0
1621.5564571048462,21,6,1,7,0
1896.790736025049,6,4,0,36,0
183.56014293278056,17,3,0,32,0
323.73392437980914,5,5,1,14,0
1921.5318592399394,17,5,0,48,0
1075.5427471370522,15,6,0,46,0
29.37907230897568,1,2,0,7,0
516.0063655282947,18,2,0,20,0
900.4374048634504,0,1,0,2,0
1386.1249131385107,10,4,1,8,0
1466.5875958954623,19,3,0,13,0
1990.8476043379867,4,4,0,37,0
575.7348875681342,15,5,0,26,0
1076.901983635082,22,4,0,19,0
1067.1137721713503,0,6,0,3,0
811.8848736350278,18,1,0,23,0
339.15462579099795,13,4,0,26,0
1954.9356698045012,2,3,0,11,0
1706.7810561465055,1,5,0,27,0
997.1677235601802,23,0,0,34,0
1206.8875999453755,4,5,0,23,0
455.29484606576494,16,0,0,30,0
1088.0303537131022,17,3,0,2,0
1390.2452961098302,0,5,0,29,0
1030.818889744791,14,5,0,26,0
1980.5800559992977,21,5,0,16,0
1223.0719708392046,8,5,0,5,0
742.5764514717459,22,1,1,46,0
1544.5319032040604,4,2,0,42,0
1556.08662631534,2,5,0,17,1
769.6471115988268,18,1,1,34,0
694.5709418047941,23,3,0,26,0
864.1823831204467,9,5,0,16,0
1563.7778720315239,19,4,0,10,0
968.8618912946515,20,5,0,37,0
1588.2348860816594,13,6,0,36,0
1153.401317376592,21,5,1,41,0
684.7967998804531,20,0,0,33,0
1620.1475086232615,11,4,0,46,0
477.34105143563005,10,5,0,31,0
449.54157661979116,22,5,0,42,0
1009.5013451856167,6,5,0,45,0
522.4376426782158,16,1,0,45,0
19.164982867481427,17,3,0,34,0
1296.9467570703043,6,0,0,27,0
1022.6765491233236,23,5,0,21,0
891.5901111718292,19,3,0,15,0
1933.9700607220125,5,0,1,45,0
1142.8271687418644,10,0,0,41,0
1726.9997240009795,11,6,0,39,0
279.76102217411517,15,0,1,11,0
1138.843719795726,18,5,1,4,0
1736.0912738350748,22,1,1,25,0
1166.628408802516,18,5,0,25,0
1436.310342075876,10,5,1,12,0
744.7150920566025,15,3,0,23,0
185.80658455709616,22,2,0,43,0
916.3426899590157,11,2,1,2,0
789.5643022868762,7,6,1,31,0
1543.4303281488474,2,2,0,22,1
488.746609402592,1,3,1,48,0
1933.501720842681,5,4,0,36,0
1916.3181014891877,15,6,0,37,0
496.015654499806,19,3,0,44,0
696.7558589991636,23,0,1,37,0
1791.215926006896,14,5,0,12,0
1933.2778195713188,13,4,1,14,0
887.434766569252,1,0,0,1,0
642.6730942361547,19,6,1,10,0
1118.1584910102679,4,5,0,15,1
1375.8506435251038,13,5,0,17,0
547.6755562345846,17,6,1,33,0
1473.2098760635265,1,0,0,9,0
104.26305687216743,0,3,0,12,0
99.53969103606846,19,2,0,31,0
773.1891225859449,1,4,0,7,0
707.5929109293804,8,6,0,6,0
631.9507975189374,8,6,0,47,0
982.5485055751511,15,5,0,16,0
642.1464310408309,10,1,1,40,0
385.32357901771576,22,5,1,26,0
619.6296286281132,5,2,1,7,0
1949.8336413476597,11,5,0,28,0
822.8157205727024,2,1,1,36,0
889.9808409398132,11,6,0,26,0
1153.5134349123289,22,3,1,36,0
1966.698196060039,0,5,0,23,0
483.96095159509025,8,4,0,44,0
1362.8829389543353,19,3,0,15,0
1432.2534023899066,21,1,0,25,0
1215.0415091693387,5,0,1,30,0
178.06810093365152,10,5,1,26,0
1354.0676793793255,2,6,0,25,0
129.1253273613148,3,6,1,42,0
1192.689156450244,9,3,0,14,0
1479.4227732662637,18,5,0,48,0
422.7288113492809,5,4,0,14,0
1683.4023930780054,0,5,0,22,0
61.67725726047552,7,3,0,24,0
1687.781914452954,7,2,0,43,0
921.1977722348875,5,3,0,3,0
435.95829192335736,16,1,0,35,0
647.3156048066771,2,3,1,15,1
1906.6610279971628,0,6,0,46,0
146.25850957473227,14,4,0,39,0
398.9877464519154,12,3,0,20,0
1073.0133729262961,3,3,0,39,1
1240.8494630732798,2,4,1,42,0
1090.0573694669206,1,3,0,16,0
252.16134133221564,2,6,1,2,0
580.166239492691,8,4,0,6,0
478.2647904009621,15,6,1,11,0
427.87216612619244,23,6,1,0,0
822.8775286234941,12,6,0,42,0
1408.358873730722,18,1,0,36,0
435.68841150225467,17,4,0,5,0
733.9910805262598,20,1,1,45,0
782.4439362554833,11,1,0,48,0
1952.936602341385,11,4,0,22,0
1909.3780474012588,0,3,0,24,0
1600.4750279213997,19,5,1,24,0
484.07618271755115,7,2,0,2,0
137.0065908692477,16,5,1,3,0
634.4913713035289,20,6,1,29,0
534.3223043182279,19,4,0,32,0
1012.3456744926414,21,3,0,28,0
1555.6780922255184,6,1,0,3,0
1716.7875548188372,8,0,0,13,0
1689.8833067356065,16,2,0,20,0
719.9914468849124,9,5,0,6,0
1374.7814525779052,3,3,0,20,0
626.3555608509158,21,6,1,6,0
122.75018092713024,6,2,0,0,0
1403.4289659402816,6,6,1,33,0
20.645277587005904,7,0,0,22,0
818.9559923295186,23,0,0,2,0
659.4291593348494,23,0,0,17,0
